q_first_a_diff,q_total,q_next_in28days_count,q_next_after29days_count,q_no_repeat_count,q_retention_28days,q_retention_after29days,no_repeat_rate
4491,70,27,24,19,0.38571428571428573,0.34285714285714286,0.27142857142857141
4492,54,20,23,11,0.37037037037037035,0.42592592592592593,0.20370370370370369
4493,61,25,22,14,0.4098360655737705,0.36065573770491804,0.22950819672131148
4494,67,28,26,13,0.417910447761194,0.38805970149253732,0.19402985074626866
4495,53,23,13,17,0.43396226415094341,0.24528301886792453,0.32075471698113206
4496,52,18,23,11,0.34615384615384615,0.44230769230769229,0.21153846153846154
4497,63,26,22,15,0.41269841269841268,0.34920634920634919,0.23809523809523808
4498,55,15,24,16,0.27272727272727271,0.43636363636363634,0.29090909090909089
4499,47,18,19,10,0.38297872340425532,0.40425531914893614,0.21276595744680851
4500,61,19,22,20,0.31147540983606559,0.36065573770491804,0.32786885245901637
4501,48,25,11,12,0.52083333333333337,0.22916666666666666,0.25
4502,49,11,23,15,0.22448979591836735,0.46938775510204084,0.30612244897959184
4503,46,24,12,10,0.52173913043478259,0.2608695652173913,0.21739130434782608
4504,65,30,24,11,0.46153846153846156,0.36923076923076925,0.16923076923076924
4505,67,20,29,18,0.29850746268656714,0.43283582089552236,0.26865671641791045
4506,60,24,18,18,0.4,0.3,0.3
4507,72,30,29,13,0.41666666666666669,0.40277777777777779,0.18055555555555555
4508,57,21,25,11,0.36842105263157893,0.43859649122807015,0.19298245614035087
4509,63,28,22,13,0.44444444444444442,0.34920634920634919,0.20634920634920634
4510,82,33,32,17,0.40243902439024393,0.3902439024390244,0.2073170731707317
4511,68,29,29,10,0.4264705882352941,0.4264705882352941,0.14705882352941177
4512,84,41,25,18,0.48809523809523808,0.29761904761904762,0.21428571428571427
4513,69,27,30,12,0.391304347826087,0.43478260869565216,0.17391304347826086
4514,68,35,21,12,0.51470588235294112,0.30882352941176472,0.17647058823529413
4515,82,31,25,26,0.37804878048780488,0.3048780487804878,0.31707317073170732
4516,66,25,29,12,0.37878787878787878,0.43939393939393939,0.18181818181818182
4517,61,28,18,15,0.45901639344262296,0.29508196721311475,0.24590163934426229
4518,47,17,20,10,0.36170212765957449,0.425531914893617,0.21276595744680851
4519,57,24,27,6,0.42105263157894735,0.47368421052631576,0.10526315789473684
4520,48,14,20,14,0.29166666666666669,0.41666666666666669,0.29166666666666669
4521,67,27,29,11,0.40298507462686567,0.43283582089552236,0.16417910447761194
4522,54,24,17,13,0.44444444444444442,0.31481481481481483,0.24074074074074073
4523,46,19,14,13,0.41304347826086957,0.30434782608695654,0.28260869565217389
4524,51,22,16,13,0.43137254901960786,0.31372549019607843,0.25490196078431371
4525,53,22,16,15,0.41509433962264153,0.30188679245283018,0.28301886792452829
4526,53,22,14,17,0.41509433962264153,0.26415094339622641,0.32075471698113206
4527,49,13,19,17,0.26530612244897961,0.38775510204081631,0.34693877551020408
4528,64,20,32,12,0.3125,0.5,0.1875
4529,63,23,27,13,0.36507936507936506,0.42857142857142855,0.20634920634920634
4530,61,17,29,15,0.27868852459016391,0.47540983606557374,0.24590163934426229
4531,65,26,23,16,0.4,0.35384615384615387,0.24615384615384617
4532,59,16,25,18,0.2711864406779661,0.423728813559322,0.30508474576271188
4533,81,26,36,19,0.32098765432098764,0.44444444444444442,0.23456790123456789
4534,70,25,29,16,0.35714285714285715,0.41428571428571431,0.22857142857142856
4535,86,33,34,19,0.38372093023255816,0.39534883720930231,0.22093023255813954
4536,88,32,34,22,0.36363636363636365,0.38636363636363635,0.25
4537,88,29,43,16,0.32954545454545453,0.48863636363636365,0.18181818181818182
4538,69,26,25,18,0.37681159420289856,0.36231884057971014,0.2608695652173913
4539,76,27,30,19,0.35526315789473684,0.39473684210526316,0.25
4540,71,25,31,15,0.352112676056338,0.43661971830985913,0.21126760563380281
4541,67,36,22,9,0.53731343283582089,0.32835820895522388,0.13432835820895522
4542,64,26,21,17,0.40625,0.328125,0.265625
4543,68,28,31,9,0.41176470588235292,0.45588235294117646,0.13235294117647059
4544,71,30,27,14,0.42253521126760563,0.38028169014084506,0.19718309859154928
4545,67,29,21,17,0.43283582089552236,0.31343283582089554,0.2537313432835821
4546,49,12,24,13,0.24489795918367346,0.48979591836734693,0.26530612244897961
4547,54,18,24,12,0.33333333333333331,0.44444444444444442,0.22222222222222221
4548,51,19,15,17,0.37254901960784315,0.29411764705882354,0.33333333333333331
4549,49,19,24,6,0.38775510204081631,0.48979591836734693,0.12244897959183673
4550,50,18,24,8,0.36,0.48,0.16
4551,65,29,20,16,0.44615384615384618,0.30769230769230771,0.24615384615384617
4552,57,22,23,12,0.38596491228070173,0.40350877192982454,0.21052631578947367
4553,66,27,19,20,0.40909090909090912,0.2878787878787879,0.30303030303030304
4554,66,28,25,13,0.42424242424242425,0.37878787878787878,0.19696969696969696
4555,70,21,33,16,0.3,0.47142857142857142,0.22857142857142856
4556,78,36,30,12,0.46153846153846156,0.38461538461538464,0.15384615384615385
4557,63,23,27,13,0.36507936507936506,0.42857142857142855,0.20634920634920634
4558,81,42,22,17,0.51851851851851849,0.27160493827160492,0.20987654320987653
4559,66,21,29,16,0.31818181818181818,0.43939393939393939,0.24242424242424243
4560,84,31,31,22,0.36904761904761907,0.36904761904761907,0.26190476190476192
4561,74,28,26,20,0.3783783783783784,0.35135135135135137,0.27027027027027029
4562,79,35,26,18,0.44303797468354428,0.32911392405063289,0.22784810126582278
4563,72,24,31,17,0.33333333333333331,0.43055555555555558,0.2361111111111111
4564,56,18,25,13,0.32142857142857145,0.44642857142857145,0.23214285714285715
4565,58,16,28,14,0.27586206896551724,0.48275862068965519,0.2413793103448276
4566,62,23,20,19,0.37096774193548387,0.32258064516129031,0.30645161290322581
4567,60,18,21,21,0.3,0.35,0.35
4568,59,21,20,18,0.3559322033898305,0.33898305084745761,0.30508474576271188
4569,58,30,20,8,0.51724137931034486,0.34482758620689657,0.13793103448275862
4570,50,21,20,9,0.42,0.4,0.18
4571,60,25,21,14,0.41666666666666669,0.35,0.23333333333333334
4572,45,20,17,8,0.44444444444444442,0.37777777777777777,0.17777777777777778
4573,64,27,23,14,0.421875,0.359375,0.21875
4574,50,23,16,11,0.46,0.32,0.22
4575,48,22,16,10,0.45833333333333331,0.33333333333333331,0.20833333333333334
4576,58,23,23,12,0.39655172413793105,0.39655172413793105,0.20689655172413793
4577,58,19,25,14,0.32758620689655171,0.43103448275862066,0.2413793103448276
4578,49,20,20,9,0.40816326530612246,0.40816326530612246,0.18367346938775511
4579,60,23,26,11,0.38333333333333336,0.43333333333333335,0.18333333333333332
4580,58,27,21,10,0.46551724137931033,0.36206896551724138,0.17241379310344829
4581,74,23,35,16,0.3108108108108108,0.47297297297297297,0.21621621621621623
4582,68,25,26,17,0.36764705882352944,0.38235294117647056,0.25
4583,84,27,35,22,0.32142857142857145,0.41666666666666669,0.26190476190476192
4584,74,28,31,15,0.3783783783783784,0.41891891891891891,0.20270270270270271
4585,73,28,31,14,0.38356164383561642,0.42465753424657532,0.19178082191780821
4586,78,22,38,18,0.28205128205128205,0.48717948717948717,0.23076923076923078
4587,61,26,16,19,0.42622950819672129,0.26229508196721313,0.31147540983606559
4588,64,30,25,9,0.46875,0.390625,0.140625
4589,58,20,21,17,0.34482758620689657,0.36206896551724138,0.29310344827586204
4590,64,25,28,11,0.390625,0.4375,0.171875
4591,55,18,26,11,0.32727272727272727,0.47272727272727272,0.2
4592,68,35,15,18,0.51470588235294112,0.22058823529411764,0.26470588235294118
4593,52,14,22,16,0.26923076923076922,0.42307692307692307,0.30769230769230771
4594,47,17,18,12,0.36170212765957449,0.38297872340425532,0.25531914893617019
4595,42,19,14,9,0.45238095238095238,0.33333333333333331,0.21428571428571427
4596,41,12,13,16,0.29268292682926828,0.31707317073170732,0.3902439024390244
4597,31,13,9,9,0.41935483870967744,0.29032258064516131,0.29032258064516131
4598,50,19,16,15,0.38,0.32,0.3
4599,52,16,22,14,0.30769230769230771,0.42307692307692307,0.26923076923076922
4600,40,16,17,7,0.4,0.425,0.175
4601,56,20,23,13,0.35714285714285715,0.4107142857142857,0.23214285714285715
4602,53,21,24,8,0.39622641509433965,0.45283018867924529,0.15094339622641509
4603,64,26,22,16,0.40625,0.34375,0.25
4604,53,21,25,7,0.39622641509433965,0.47169811320754718,0.13207547169811321
4605,68,31,19,18,0.45588235294117646,0.27941176470588236,0.26470588235294118
4606,71,30,33,8,0.42253521126760563,0.46478873239436619,0.11267605633802817
4607,73,31,21,21,0.42465753424657532,0.28767123287671231,0.28767123287671231
4608,80,27,32,21,0.3375,0.4,0.2625
4609,73,33,25,15,0.45205479452054792,0.34246575342465752,0.20547945205479451
4610,59,18,28,13,0.30508474576271188,0.47457627118644069,0.22033898305084745
4611,55,19,16,20,0.34545454545454546,0.29090909090909089,0.36363636363636365
4612,68,27,22,19,0.39705882352941174,0.3235294117647059,0.27941176470588236
4613,56,24,16,16,0.42857142857142855,0.2857142857142857,0.2857142857142857
4614,71,27,26,18,0.38028169014084506,0.36619718309859156,0.25352112676056338
4615,60,26,17,17,0.43333333333333335,0.28333333333333333,0.28333333333333333
4616,57,29,19,9,0.50877192982456143,0.33333333333333331,0.15789473684210525
4617,59,23,23,13,0.38983050847457629,0.38983050847457629,0.22033898305084745
4618,45,15,20,10,0.33333333333333331,0.44444444444444442,0.22222222222222221
4619,43,21,14,8,0.48837209302325579,0.32558139534883723,0.18604651162790697
4620,59,26,14,19,0.44067796610169491,0.23728813559322035,0.32203389830508472
4621,50,20,22,8,0.4,0.44,0.16
4622,53,28,13,12,0.52830188679245282,0.24528301886792453,0.22641509433962265
4623,50,22,14,14,0.44,0.28,0.28
4624,48,19,19,10,0.39583333333333331,0.39583333333333331,0.20833333333333334
4625,58,25,26,7,0.43103448275862066,0.44827586206896552,0.1206896551724138
4626,48,21,16,11,0.4375,0.33333333333333331,0.22916666666666666
4627,49,26,18,5,0.53061224489795922,0.36734693877551022,0.10204081632653061
4628,63,25,21,17,0.3968253968253968,0.33333333333333331,0.26984126984126983
4629,77,35,28,14,0.45454545454545453,0.36363636363636365,0.18181818181818182
4630,70,29,26,15,0.41428571428571431,0.37142857142857144,0.21428571428571427
4631,61,24,26,11,0.39344262295081966,0.42622950819672129,0.18032786885245902
4632,67,16,30,21,0.23880597014925373,0.44776119402985076,0.31343283582089554
4633,58,22,22,14,0.37931034482758619,0.37931034482758619,0.2413793103448276
4634,65,26,26,13,0.4,0.4,0.2
4635,50,27,16,7,0.54,0.32,0.14
4636,57,20,25,12,0.35087719298245612,0.43859649122807015,0.21052631578947367
4637,52,20,19,13,0.38461538461538464,0.36538461538461536,0.25
4638,46,24,10,12,0.52173913043478259,0.21739130434782608,0.2608695652173913
4639,51,20,20,11,0.39215686274509803,0.39215686274509803,0.21568627450980393
4640,55,27,18,10,0.49090909090909091,0.32727272727272727,0.18181818181818182
4641,45,15,19,11,0.33333333333333331,0.42222222222222222,0.24444444444444444
4642,51,21,19,11,0.41176470588235292,0.37254901960784315,0.21568627450980393
4643,53,17,20,16,0.32075471698113206,0.37735849056603776,0.30188679245283018
4644,43,18,16,9,0.41860465116279072,0.37209302325581395,0.20930232558139536
4645,62,18,32,12,0.29032258064516131,0.5161290322580645,0.19354838709677419
4646,62,23,31,8,0.37096774193548387,0.5,0.12903225806451613
4647,53,17,23,13,0.32075471698113206,0.43396226415094341,0.24528301886792453
4648,47,19,18,10,0.40425531914893614,0.38297872340425532,0.21276595744680851
4649,46,12,20,14,0.2608695652173913,0.43478260869565216,0.30434782608695654
4650,66,25,24,17,0.37878787878787878,0.36363636363636365,0.25757575757575757
4651,61,21,24,16,0.34426229508196721,0.39344262295081966,0.26229508196721313
4652,77,27,25,25,0.35064935064935066,0.32467532467532467,0.32467532467532467
4653,51,20,16,15,0.39215686274509803,0.31372549019607843,0.29411764705882354
4654,54,21,24,9,0.3888888888888889,0.44444444444444442,0.16666666666666666
4655,63,20,28,15,0.31746031746031744,0.44444444444444442,0.23809523809523808
4656,70,23,29,18,0.32857142857142857,0.41428571428571431,0.25714285714285712
4657,65,27,28,10,0.41538461538461541,0.43076923076923079,0.15384615384615385
4658,62,27,22,13,0.43548387096774194,0.35483870967741937,0.20967741935483872
4659,80,38,30,12,0.475,0.375,0.15
4660,62,29,20,13,0.46774193548387094,0.32258064516129031,0.20967741935483872
4661,43,14,18,11,0.32558139534883723,0.41860465116279072,0.2558139534883721
4662,55,27,19,9,0.49090909090909091,0.34545454545454546,0.16363636363636364
4663,65,33,18,14,0.50769230769230766,0.27692307692307694,0.2153846153846154
4664,52,17,18,17,0.32692307692307693,0.34615384615384615,0.32692307692307693
4665,43,14,17,12,0.32558139534883723,0.39534883720930231,0.27906976744186046
4666,49,18,19,12,0.36734693877551022,0.38775510204081631,0.24489795918367346
4667,50,21,16,13,0.42,0.32,0.26
4668,54,24,22,8,0.44444444444444442,0.40740740740740738,0.14814814814814814
4669,50,18,22,10,0.36,0.44,0.2
4670,57,22,22,13,0.38596491228070173,0.38596491228070173,0.22807017543859648
4671,55,26,19,10,0.47272727272727272,0.34545454545454546,0.18181818181818182
4672,57,30,19,8,0.52631578947368418,0.33333333333333331,0.14035087719298245
4673,61,22,27,12,0.36065573770491804,0.44262295081967212,0.19672131147540983
4674,68,21,30,17,0.30882352941176472,0.44117647058823528,0.25
4675,48,22,13,13,0.45833333333333331,0.27083333333333331,0.27083333333333331
4676,64,28,25,11,0.4375,0.390625,0.171875
4677,65,29,24,12,0.44615384615384618,0.36923076923076925,0.18461538461538463
4678,59,19,25,15,0.32203389830508472,0.423728813559322,0.25423728813559321
4679,73,28,27,18,0.38356164383561642,0.36986301369863012,0.24657534246575341
4680,69,30,24,15,0.43478260869565216,0.34782608695652173,0.21739130434782608
4681,72,31,28,13,0.43055555555555558,0.3888888888888889,0.18055555555555555
4682,56,22,20,14,0.39285714285714285,0.35714285714285715,0.25
4683,60,20,23,17,0.33333333333333331,0.38333333333333336,0.28333333333333333
4684,74,29,26,19,0.39189189189189189,0.35135135135135137,0.25675675675675674
4685,57,21,24,12,0.36842105263157893,0.42105263157894735,0.21052631578947367
4686,70,24,33,13,0.34285714285714286,0.47142857142857142,0.18571428571428572
4687,60,21,24,15,0.35,0.4,0.25
4688,49,16,17,16,0.32653061224489793,0.34693877551020408,0.32653061224489793
4689,58,23,16,19,0.39655172413793105,0.27586206896551724,0.32758620689655171
4690,54,25,13,16,0.46296296296296297,0.24074074074074073,0.29629629629629628
4691,56,20,17,19,0.35714285714285715,0.30357142857142855,0.3392857142857143
4692,70,26,36,8,0.37142857142857144,0.51428571428571423,0.11428571428571428
4693,59,18,23,18,0.30508474576271188,0.38983050847457629,0.30508474576271188
4694,51,26,17,8,0.50980392156862742,0.33333333333333331,0.15686274509803921
4695,53,23,17,13,0.43396226415094341,0.32075471698113206,0.24528301886792453
4696,65,28,23,14,0.43076923076923079,0.35384615384615387,0.2153846153846154
4697,67,25,27,15,0.373134328358209,0.40298507462686567,0.22388059701492538
4698,68,26,28,14,0.38235294117647056,0.41176470588235292,0.20588235294117646
4699,79,32,24,23,0.4050632911392405,0.30379746835443039,0.29113924050632911
4700,80,33,31,16,0.4125,0.3875,0.2
4701,90,36,32,22,0.4,0.35555555555555557,0.24444444444444444
4702,95,22,42,31,0.23157894736842105,0.44210526315789472,0.32631578947368423
4703,80,36,22,22,0.45,0.275,0.275
4704,90,28,37,25,0.31111111111111112,0.41111111111111109,0.27777777777777779
4705,78,28,34,16,0.358974358974359,0.4358974358974359,0.20512820512820512
4706,87,37,30,20,0.42528735632183906,0.34482758620689657,0.22988505747126436
4707,75,33,28,14,0.44,0.37333333333333335,0.18666666666666668
4708,76,31,26,19,0.40789473684210525,0.34210526315789475,0.25
4709,65,19,25,21,0.29230769230769232,0.38461538461538464,0.32307692307692309
4710,67,27,20,20,0.40298507462686567,0.29850746268656714,0.29850746268656714
4711,50,15,23,12,0.3,0.46,0.24
4712,72,34,22,16,0.47222222222222221,0.30555555555555558,0.22222222222222221
4713,70,28,23,19,0.4,0.32857142857142857,0.27142857142857141
4714,58,20,20,18,0.34482758620689657,0.34482758620689657,0.31034482758620691
4715,57,30,15,12,0.52631578947368418,0.26315789473684209,0.21052631578947367
4716,51,20,22,9,0.39215686274509803,0.43137254901960786,0.17647058823529413
4717,63,23,30,10,0.36507936507936506,0.47619047619047616,0.15873015873015872
4718,51,17,23,11,0.33333333333333331,0.45098039215686275,0.21568627450980393
4719,52,22,16,14,0.42307692307692307,0.30769230769230771,0.26923076923076922
4720,59,25,20,14,0.423728813559322,0.33898305084745761,0.23728813559322035
4721,63,22,25,16,0.34920634920634919,0.3968253968253968,0.25396825396825395
4722,77,38,25,14,0.4935064935064935,0.32467532467532467,0.18181818181818182
4723,60,21,23,16,0.35,0.38333333333333336,0.26666666666666666
4724,75,24,30,21,0.32,0.4,0.28
4725,61,26,22,13,0.42622950819672129,0.36065573770491804,0.21311475409836064
4726,77,30,35,12,0.38961038961038963,0.45454545454545453,0.15584415584415584
4727,75,30,24,21,0.4,0.32,0.28
4728,81,34,25,22,0.41975308641975306,0.30864197530864196,0.27160493827160492
4729,81,28,35,18,0.345679012345679,0.43209876543209874,0.22222222222222221
4730,81,27,33,21,0.33333333333333331,0.40740740740740738,0.25925925925925924
4731,77,34,33,10,0.44155844155844154,0.42857142857142855,0.12987012987012986
4732,66,31,23,12,0.46969696969696972,0.34848484848484851,0.18181818181818182
4733,68,22,29,17,0.3235294117647059,0.4264705882352941,0.25
4734,61,23,19,19,0.37704918032786883,0.31147540983606559,0.31147540983606559
4735,53,17,23,13,0.32075471698113206,0.43396226415094341,0.24528301886792453
4736,55,24,21,10,0.43636363636363634,0.38181818181818183,0.18181818181818182
4737,51,24,11,16,0.47058823529411764,0.21568627450980393,0.31372549019607843
4738,44,15,22,7,0.34090909090909088,0.5,0.15909090909090909
4739,49,24,14,11,0.48979591836734693,0.2857142857142857,0.22448979591836735
